cod_imovel,condicao_i
SP-3507605-676D607EF2E54D619F8D2421BCEFFAD9,"Analisado, em conformidade com a Lei nÂº 12.651/2012"
SP-3507605-89E4A2477DF4439D92F08A59A5C2F795,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-F7A4ED2A9B0A44D3A72639BC99AECA66,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-F2BA06F95DC946E1A1431775A066B852,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-9104B1A8664A49E7BFBBC48D4BE93670,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-61ADF240F0BA40DE958F6F658A21D0BF,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-E67D66DC4B914767A97BE7841FB961C6,Aguardando analise
SP-3507605-18AD56018F064140BA5E5882FAF47471,Aguardando analise
SP-3507605-D8CD2AE668D549BA99FCC868748ECF1B,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-DA2249DEBEB14927A8DBCD36F0F35788,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-BF871010B23B49A0A0CD0C3D7E17D985,Aguardando analise
SP-3507605-E394436E4764411FB2A8F4DEF20AB073,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-1AB20242D902423F9DD6824A18D41CAA,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-C1C91063D3FA4A6AA84178175BEFCAC3,Aguardando analise
SP-3507605-A5B3F1D7B3E04E49BED4FC7BD2A02574,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-059E3B62ED7D48A889180A271146BB7E,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-CD3DA302DCFD46CBA9F9514A9158E5BD,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-454C82B60350454AB139DB0FFB4EAB2D,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-6995D8A7DFB449D3B71734DE89E11514,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-DD815F52155E4B28A28F9AC91B9881FD,Aguardando analise
SP-3507605-FB6AD220B07D491F92AC0A56407CAE97,Aguardando analise
SP-3507605-D669CFD4AB984068A1C7600A5D7368A8,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-13A5F395A84A4F83B58358AF8E1A943E,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-D81C3D73CD494E1DA497D61FDEF098D7,"Analisado, em conformidade com a Lei nÂº 12.651/2012"
SP-3507605-C48361616E2048498DE94D708A291114,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-4A719702CFDB4498909EB087FDEAC9F7,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-DDF7A0900B4C43ED89C79C7D9D42F0A9,"Analisado, em conformidade com a Lei nÂº 12.651/2012"
SP-3507605-8E175F81C0224BD599781DE188CBAA7B,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-E6BF533002E2406A966B1D17907BC8FE,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-8BC01AB2F30F4174806AEB9DD47ECE5C,"Analisado, em conformidade com a Lei nÂº 12.651/2012"
SP-3507605-D43990517C944B388DF49CF9B894E10D,CANCELADO_POR_DECISAO_ADMINISTRATIVA
SP-3507605-AC6D9F971B8D4FCF89FAEA112F05E98D,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-28BA14CD455C4EAD997391A77C9EB6A0,"Analisado, em conformidade com a Lei nÂº 12.651/2012"
SP-3507605-641E6E47BDA048A29E5D82C9AEFFE07C,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-2F66669E37034ACEB0F8503372C1C70E,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-7F8AE360ADB146BFAC63BBFC35DBA6D2,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-43F6C7495A7E45F289973E4149359C6A,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-9652CA5CA5FF49998EFD8D10A5F12856,"Analisado, em conformidade com a Lei nÂº 12.651/2012"
SP-3507605-D2FF8273B125441D95DB4A92C772187D,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-FD2E9FF331FE4A8C8052570471CDE232,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-20A14C803E9F431FA0B1ECB71C7458FE,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-072D6441D60C41D980583D438F812BF1,Aguardando analise
SP-3507605-A0F4BF2910964B34993C2CC3B3AAC94B,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-6E9873806E784B4BB96A4A84F169DB20,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-9D3F3F2973524BADAF3AA435510F9DC4,Aguardando analise
SP-3507605-05FC1F58D2C44507B616E9B9FF23B9AA,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-049B897765DD4D4681AE3E2C90285BF7,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-14A7DD2B2EE34E8A856C1D8411F52DCA,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-111733E60F7A40AC88DC2994BE622BD0,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-3FCF349FDAA847F2A267148F87A40B26,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-C78AF8290A9042869CF275F5360788A1,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-50A4648970914F91A9FCAFE1444497E9,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-44E21F198F0E4A339C12C75E910BD966,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-64B6198DE0494D9AA6C01A73DA55194D,Aguardando analise
SP-3507605-EA089074DB7D4E71BC1156CD2DFC6131,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-9128F088B03F418CAEF596E353905673,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-471FD54BB168474BB8A7007E3FA13006,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-B0C49A3662E44710805B39198B608AE6,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-2C08BBAC14BE41AD81DC204AE0C04853,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-014E1CD789064081AFD2BCA47F4B02D1,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-1F0FECC16BA24F5A9EB276F514010EBC,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-F785F9C1D55F4C439DC3088DBA13EF9C,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-533F64514CC343CE86D4F99050C378E8,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-9B906C7F7D444842BF7012CD58D230EF,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-EDE38A3643634727964EC8E2942C4639,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-11C82F152B034799A54B7F65E29B5448,"Revisado, aguardando anÃ¡lise da equipe"
SP-3507605-A0611420AEFF487980D5E1843024F35F,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-FDB119D9EF0448CD97E58F26C2A1C96A,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-BBEC22BB40444410AF4B2FA79D5BA89C,Aguardando analise
SP-3507605-53ED1B1FAE414CDEA4FF5370A553BEA9,Aguardando analise
SP-3507605-626FD22EA1B0435881F679D089F2BCBB,Aguardando analise
SP-3507605-6B1AEAA14E304239ADF2F8270C471CC3,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-535D3A82CD674FC3B04DED80EDE29BA4,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-9F9E1872B55041A284576CD6F4CCF089,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-9C84D6B8C9CF4263A45194264629E3E7,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-78985F914E4040EDB07B52B19A14EBD7,CANCELADO_POR_DECISAO_ADMINISTRATIVA
SP-3507605-DCCD9B10DAEA44DEB999B5DA6247A966,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-E9B1C37781C64535A674EE3F6B24AC69,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-25C3B804116A47689429FFC1D87AA6DA,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-39C984B4AC9B4166B304806BE12F2D28,"Analisado, em conformidade com a Lei nÂº 12.651/2012"
SP-3507605-62C85837A0094E9FB4A77D62627CD5E0,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-CB77EE4FE9A24D3EB90EB8625BCB6C43,Aguardando analise
SP-3507605-44E450557F7A42C79591FFC620DAB8B9,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-C7DEA9015F3044DCAC1D1ADA73A460D7,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-3B22220CC8CE41B3AA599FFF34D1CAE4,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-12F029B1A14E4BE1ADC10AB41360BA1B,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-194CBF9747C44BACBB560ACEAFEAC8F2,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-E319E44832384C3D94695C3951E5A2BF,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-9F3F29A4538E4C98B0F3B0BDAFFD7283,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-78A6C7A546734FDCA715CED93A8E4E71,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-3CCEF027DCB24E93997552D4B3F839D6,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-59D8ED9BBDA04BF7A514AFD6C4CED370,Aguardando analise
SP-3507605-73EE09E69E5148A597C84261D94BF6DA,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-8905F26EAD2C4ED49F700E4AE1F83E0E,"Analisado, em conformidade com a Lei nÂº 12.651/2012"
SP-3507605-C635A077F6294D9EA46EB90F536580FB,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-5527779B992F4452A7A5DDBDC007FC58,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-4F59CECFBEFC462BA0FE62017985B748,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-B347B4A4418446FFBF2F4D020CD3C4FD,"Analisado, em conformidade com a Lei nÂº 12.651/2012"
SP-3507605-7509ABED6B094B0DBE7796349257A1D0,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-91ABBDA79EBE41638B4C71B8A4A91FD6,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-23D1D7256FC14C7EBFC46AAD067413DA,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-DDF8170F7F7D4E0B8B3836C9CB74E525,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-EC150C06C8704246B38CF1FC32485A01,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-D110DC6871A34E8CA2E57C3E3F93A14E,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-9B4E38EB35C6455AB74DC411CCC90C11,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-DE6A36259ED745B5AF40B6CAD22AB443,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-8A64D59602244E82A3F49094915C4FBC,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-8428A94766A24A3D92B8A10ED515549B,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-DB005F2E1AF54F998A31C6BADC6F67AB,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-2FA296ACA75B4EAC966A9764FC833C2B,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-C065EAF935474815854B246149C8EC46,Aguardando analise
SP-3507605-C2785B0D23A04DE3A9664A85F6AA44FA,Aguardando analise
SP-3507605-41EF426B53DB4650B1E47B12AED63373,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-925E6E7950B545558916CA718D9AF840,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-4AB8E4133418459A92E688F7247DD44C,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-5F6A548558A249568F1AD1AB2F9B6CAD,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-D2588E17E8E144D0804F66E94BB8D391,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-EA99E1A420C7402996F494B2DC46FC32,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-5D986790E6E94EAF91B45DE11D9B3B32,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-908C953B245546A882AFB9EEE9C56EA8,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-FA68D8059B624CBF87B75A587A98FC0D,"Analisado, em conformidade com a Lei nÂº 12.651/2012"
SP-3507605-CE5B31C2BEF448E19388C6ADBDC14EDA,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-9AC3D5C4B862425083F3BC3AA467E673,Aguardando analise
SP-3507605-415562C5F8E848C08187C9E290968E94,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-35B56013F8E348488C38B75F8C06F52F,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-1F98E15164C541BCAED25F307B1837CF,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-8825272D8922413B88F23309FA39C927,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-9609D1365158480791A80B952434AE78,Aguardando analise
SP-3507605-C6A253F284E24F85A900DFD6E51112B2,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-242972516BE549A884F56541CDC98972,"Analisado, em conformidade com a Lei nÂº 12.651/2012"
SP-3507605-8C26DC18771247C08858297B0AE44743,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-8617DD47DA2F48E7B381CD430DB7F126,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-96C644CF3D02445E9150518713CE4DD7,"Analisado, em conformidade com a Lei nÂº 12.651/2012"
SP-3507605-1CA9CB50B4E840FAAFD21BD63DFA74F8,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-828A225CA76C4277A70A6F537597A0D8,Aguardando analise
SP-3507605-AA1D2A9F031741519E6DC359DF532E6F,"Analisado, em conformidade com a Lei nÂº 12.651/2012"
SP-3507605-060F890AC84B41E185E32622E544C9CB,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-C4D8ECE86C924917B185B17629628344,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-39C345C6414A47468E9A88D45396CB01,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-210BF0A693FB4B2E8F404BDEA481B68A,"Analisado, em conformidade com a Lei nÂº 12.651/2012"
SP-3507605-1F7C85ACB9CF4335A2EAEFAF563AA39C,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-18998CBFD97847FD8466F2537A34F568,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-22610F2EA7CA46DE8E1633CC1772517C,CANCELADO_POR_DECISAO_ADMINISTRATIVA
SP-3507605-4C8A1CB517B7445D8BEB11BBFDAAF76D,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-8244A4A6CA23489FB01D53DF09967109,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-AB90E0DC7FF74D4C9EAA2E94149217ED,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-43D1AFBBB49C4A3AB59616C93D72586F,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-C513A0D40E70424F985CC303ACD65A1F,"Analisado, em conformidade com a Lei nÂº 12.651/2012"
SP-3507605-5F180D9936E74F9CA40488EA25831A18,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-5A91A3FAEEAC418CB9906FF0463B84FD,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-67D7DB38F7304B179808F05DBF91E9B7,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-C23FDCE22AC6423296B37F85BA693046,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-F57A99B8C4654ECDBC1A1328EAC9A638,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-3923D3A99C704AE3A54459D00AF68B18,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-D9054BBF3BA44CE39EE1EF84CFF3DD1B,"Analisado, em conformidade com a Lei nÂº 12.651/2012"
SP-3507605-2587BB3CA5DF43F190C0C3699FC4FDB2,"Analisado, em conformidade com a Lei nÂº 12.651/2012"
SP-3507605-40C0C739E59E4557A7C1B15329608C9B,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-D7CE8A6A9D57487AA524858490CCA7F3,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-4268797374334E8D88DA6F5611D9441F,CANCELADO_POR_DECISAO_ADMINISTRATIVA
SP-3507605-513564857FBC4E80BEC3F8F1BD9D329D,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-8BCFE214E298401DABA4295047C68E5B,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-30B7BB80E2484C0D91F47D5FB706841E,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-6497CBF85C164509A20E323A785B4C74,"Analisado, em conformidade com a Lei nÂº 12.651/2012"
SP-3507605-943735F72F9344CCA67AAF9A74CF586A,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-6B15FC3541E1470481D2C0063538089A,CANCELADO_POR_DECISAO_ADMINISTRATIVA
SP-3507605-277B104839AB454CB66E83CFBA4059A9,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-2AC1F3F7740A4FF781120524F53BCDAB,"Analisado, em conformidade com a Lei nÂº 12.651/2012"
SP-3507605-D462E669137642BDABBBCE42712784FB,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-D6F064EB7F204244BFE775165F1EC3C2,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-7FDB9F7581704F3C9FEEC176D7010FCD,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-07CA8C19BE304569BCEA4D5A1F94DB1F,"Analisado, em conformidade com a Lei nÂº 12.651/2012"
SP-3507605-5B4C92705CEC4BBCA7CCA06CADD9498A,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-0CCCC05E6E7545CB8E90D9C92B366130,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-A53EB0DACCB54E95B5306C81A8F77179,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-5AA222D10CEA43EB819B81DD31ADEABB,Aguardando analise
SP-3507605-A05FF522BD36473C846853EB0F29D278,Aguardando analise
SP-3507605-5DD6452D47004FA88F7A9027F3433510,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-8D295E87F9244B0DBB5C9FE337BE393C,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-34569787E55B49B486B69995872DF44F,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-28CA8C07E8F9499DB53D1F74BFD724AF,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-93F210C73F0B40DA9D026217CAD04E50,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-2E1346F9E0654360B53FE8C7ECF661CA,"Analisado, em conformidade com a Lei nÂº 12.651/2012"
SP-3507605-FE9014DE235F4DE4AFCF8B42FD57883F,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-AD852AA344E4487888DF611042AEB744,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-335A675AD6FB45DB8ED09C2EFA834B06,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-9AE0368DAE8A458E872E15BE1268A5D2,"Analisado, em conformidade com a Lei nÂº 12.651/2012"
SP-3507605-DC1C7A7C0D454FB8AB9F10668273B856,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-EDE1DEB4FD9C4BD9B53C9E7BD0A74B01,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-05AC7A8DB97D455C83E398314F1ED7A4,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-42175C6D2EFB47979FEBA9DA00D77039,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-E79B9106D44E4780B470957E6EDB96C1,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-B92EB70564034FD19D2EE1218ECA3893,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-DCAA1168E1C34313B6FF77F602046222,"Analisado, em conformidade com a Lei nÂº 12.651/2012"
SP-3507605-17EEC7A2B2DA4700BEEDC2759406FA5D,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-94F85AFBC81A4864936C3B52727DFD1A,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-89CC10858103494693F524E52BCF6AA5,Aguardando analise
SP-3507605-8401B20F61064132855E162CEAE09750,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-1338E4A2FAFE4823A4F7DA47AD16A7F9,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-6FB8FFD22B8E4C11941534EC7A01BDB5,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-7B81E9F32092462F9C46CCC9FE4C1750,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-3DD2D3CF1C8347C3B03D793CC03A11D1,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-9D36F2B5BA4A4B2F9FFF26F719C1BD5A,"Analisado, em conformidade com a Lei nÂº 12.651/2012"
SP-3507605-7DBC08D1CAB94F06A4437D27ABB34B82,Aguardando analise
SP-3507605-8FEE14CB840941E09F076EDC9EB78C69,Aguardando analise
SP-3507605-E5841F60324F4FDFA80A5F21FB2311AF,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-C2687D3CF4E54FB29063378CDF3C47DE,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-2DBBE39BC4B64E9985612F4E6BE5FDBE,Aguardando analise
SP-3507605-82A5A856BBFF44FE850B064A56F4ABB1,"Analisado, em conformidade com a Lei nÂº 12.651/2012"
SP-3507605-D513616AC49E48988BEF83022102DD1A,"Analisado, em conformidade com a Lei nÂº 12.651/2012"
SP-3507605-CA629BF579A54E5C8037FA7E6094BFCA,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-C15B5FF567A4440BA7837CABEECDF28D,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-A16D34392122481A841D3A10716EF14B,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-29B52574F0424BF0857D096B085A67D5,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-FBA6C61A3E524AE8ADB40655DD7537F4,"Analisado, em conformidade com a Lei nÂº 12.651/2012"
SP-3507605-ECD8BD06AB07400CAF47C19A5227DE23,"Analisado, em conformidade com a Lei nÂº 12.651/2012"
SP-3507605-BA81D794EAA648179F5D60E11F90EF95,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-EFE99669665744379A4B5E7ADB00B824,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-05435AA080D1451697B80DF2194AD471,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-EC8F9BB57CDF4EBE8C5DC751E85FAD2B,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-D83846356F354FB99C83A9B9BBCB83D8,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-2E2F4417E05149FEA168A57D4ABA846D,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-8B1BBC57C7254882A1BA648AD26E279B,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-F3F4F32255BF4FAEB3CB86E7E0A934BD,"Analisado, em conformidade com a Lei nÂº 12.651/2012"
SP-3507605-B57E8ABB5EC74D8F8396B94C81716A41,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-33052E6502AC43A3AA110F1A631778C7,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-46C5380C494F4E9FA79F57510400F3DC,CANCELADO_POR_DECISAO_ADMINISTRATIVA
SP-3507605-9D8E1D8BA5654D2ABDBE62DD1FCE0BC3,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-215D7FB26AE6485E89F367BC69DEB0A0,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-F54C8BA529EE444D84738A4B7B1D77EC,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-E8E8683BFD614F5B953AF30308B6A8A8,Aguardando analise
SP-3507605-7F8A1471D56B4CC8BA6B3DA34B8B96EB,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-353AB6648DD744C0A02148F5C4B44F1D,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-B7FE93F823C84C0A86CD68F45F6D49B1,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-E0BEB08D9E9F4386AE90C941C2FD5D72,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-D090078A368A4E44B1E96CA4F737211A,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-865559C487654832B6FAB8FA0FD0D9F4,CANCELADO_POR_DECISAO_ADMINISTRATIVA
SP-3507605-414E1D9C512742C6A9C1A1116622D69F,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-7289F7F4CB30434AA7F791FAD7965CB2,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-D409A1F4C6AB40999B6B6CA33D854BA0,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-977B3BDB91CE450BA56207C5B3968145,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-68949209592240EEB33F942BD0C768AD,"Revisado, aguardando aceite pelo proprietÃ¡rio"
SP-3507605-B62F5B01AC05406A9BC0AB0E718771C5,Aguardando analise
SP-3507605-4C4C9A5FC6FE4D15A93742DF0D77CF86,"Revisado, aguardando aceite pelo proprietÃ¡rio"
